gid,심_응,약국,소방서,경찰서,안전상비,버스정류소,지하철,어린이집,유아인구수,총인구수,0,1,순위
라사1031,0,0,0,0,0,4,0,0,0,63,1,0,5273
다사4362,0,0,0,0,0,0,0,0,0,37,1,0,5274
라사2440,0,0,0,0,0,2,0,0,0,36,1,0,5275
라사0525,0,0,0,0,0,2,0,0,0,119,1,0,5276
다사7673,0,0,0,0,0,0,0,0,0,35,1,0,5277
라사1425,0,1,0,0,0,0,0,0,12,148,1,0,5278
다사8417,0,0,0,0,0,2,0,0,0,115,1,0,5279
다바3593,0,0,0,0,0,4,0,1,0,260,1,0,5280
다아6316,0,0,0,0,0,0,0,0,0,0,1,0,5281
다바5291,0,0,0,0,0,5,0,1,0,170,1,0,5282
다사7117,0,0,0,0,0,0,0,0,0,0,1,0,5283
다사5676,0,0,0,0,1,19,0,0,15,951,1,0,5284
다아5302,0,0,0,0,0,2,0,0,0,46,1,0,5285
다바5587,0,0,0,0,0,2,0,0,0,16,1,0,5286
다바7697,0,0,0,0,0,0,0,0,0,24,1,0,5287
다사1869,0,0,0,0,0,0,0,0,0,76,1,0,5288
다사8223,0,0,0,0,0,0,0,0,0,11,1,0,5289
다아5902,0,0,0,0,0,0,0,0,0,108,1,0,5290
다사8056,0,0,0,0,0,4,0,0,0,106,1,0,5291
다사8696,0,0,0,0,0,0,0,0,0,0,1,0,5292
다아6104,0,0,0,0,0,2,0,0,7,131,1,0,5293
다사5704,0,0,0,0,1,4,0,0,0,501,1,0,5294
다사3167,0,0,0,0,2,7,0,0,7,313,1,0,5295
라사0068,0,0,0,0,0,2,0,0,0,27,1,0,5296
라사0607,0,0,0,0,2,6,0,2,123,897,1,0,5297
라사0111,0,0,0,0,0,3,0,0,0,188,1,0,5298
라사1437,0,0,0,0,0,0,0,0,0,106,1,0,5299
다바6194,0,0,0,0,2,2,0,1,46,1963,1,0,5300
다사2059,0,0,0,0,2,4,0,0,25,573,1,0,5301
다사5062,0,0,0,0,0,0,0,1,14,410,1,0,5302
다사3887,0,0,0,0,0,2,0,0,0,173,1,0,5303
다사9417,0,0,0,0,0,2,0,0,0,155,1,0,5304
다사7380,0,0,0,0,0,2,0,0,0,142,1,0,5305
다사4697,0,0,0,0,0,1,0,0,0,42,1,0,5306
라사1103,0,0,0,0,0,4,0,0,0,80,1,0,5307
다사9838,0,0,0,0,0,2,0,0,0,155,1,0,5308
라사0603,0,0,0,0,0,2,0,0,0,60,1,0,5309
다사5687,0,0,0,0,0,2,0,0,0,206,1,0,5310
라사1833,0,0,0,0,0,2,0,0,0,108,1,0,5311
라사1204,0,0,0,0,0,2,0,0,0,73,1,0,5312
다사5905,0,0,0,0,4,10,0,9,288,6568,1,0,5313
다사3919,0,0,0,0,0,5,0,0,0,184,1,0,5314
다사4691,0,0,0,0,0,2,0,0,0,11,1,0,5315
다사8499,0,0,0,0,0,0,0,0,0,76,1,0,5316
다사6330,0,0,0,0,0,0,0,0,11,305,1,0,5317
라사0548,0,0,0,0,0,0,0,0,0,52,1,0,5318
다사2812,0,0,0,0,0,0,0,0,0,12,1,0,5319
다사9051,0,0,0,0,0,0,0,0,0,31,1,0,5320
다사5874,0,0,0,0,0,7,0,0,0,249,1,0,5321
라사1109,0,0,0,0,0,2,0,0,0,34,1,0,5322
라바0595,0,0,0,0,0,0,0,0,0,11,1,0,5323
라사0208,0,0,0,0,0,0,0,0,0,92,1,0,5324
라사0440,0,0,0,0,0,0,0,0,0,116,1,0,5325
라사2647,0,0,0,0,0,0,0,0,0,0,1,0,5326
다아5106,0,0,0,0,0,0,0,0,0,0,1,0,5327
다사6394,0,0,0,0,0,0,0,0,0,0,1,0,5328
다사4484,0,0,0,0,0,2,0,0,0,143,1,0,5329
라사0409,0,0,0,0,0,3,0,0,0,129,1,0,5330
다사7541,0,0,0,0,0,0,0,0,0,83,1,0,5331
다아6918,0,0,0,0,0,0,0,0,0,0,1,0,5332
다사4905,0,0,0,0,0,2,0,1,0,176,1,0,5333
라사0107,0,0,0,0,0,6,0,0,0,85,1,0,5334
다바7784,0,1,0,0,1,2,0,0,0,449,1,0,5335
다사8168,0,0,0,0,0,0,0,0,0,0,1,0,5336
다사4779,0,0,0,0,1,0,0,0,0,51,1,0,5337
라사0116,0,0,0,0,0,4,0,2,0,119,1,0,5338
다사9583,0,0,0,0,0,0,0,0,0,0,1,0,5339
다바6594,0,0,0,0,0,3,0,0,0,108,1,0,5340
다사6092,0,0,0,0,2,14,1,2,34,1080,1,0,5341
라사0841,0,0,0,0,0,0,0,0,0,73,1,0,5342
라사1045,0,0,0,0,0,0,0,0,7,285,1,0,5343
다사7841,0,0,0,0,0,0,0,0,0,6,1,0,5344
다사7979,0,0,0,0,0,0,0,0,0,0,1,0,5345
다사9303,0,0,0,0,0,0,0,0,0,18,1,0,5346
다사2976,0,0,0,0,1,8,0,0,11,327,1,0,5347
라사0164,0,0,0,0,0,0,0,0,0,66,1,0,5348
다사7918,0,0,0,0,1,5,0,1,8,359,1,0,5349
다바8690,0,0,0,0,0,0,0,0,0,18,1,0,5350
다사5799,0,0,0,0,0,1,0,0,0,9,1,0,5351
다사4112,0,0,0,0,0,0,0,0,8,466,1,0,5352
다사8362,0,0,0,0,0,0,0,1,15,255,1,0,5353
다사3332,0,0,0,0,1,13,0,2,97,2031,1,0,5354
다사4565,0,0,0,0,0,0,0,0,0,28,1,0,5355
다바5688,0,0,0,0,0,1,0,0,0,155,1,0,5356
다사4384,0,0,0,0,0,0,0,1,0,75,1,0,5357
다사7820,0,0,0,0,0,4,0,0,7,239,1,0,5358
다사4666,0,0,0,0,0,6,0,0,16,585,1,0,5359
라사1845,0,0,0,0,0,0,0,0,0,21,1,0,5360
다사6787,0,0,0,0,0,3,0,0,0,23,1,0,5361
다사7116,0,0,0,0,0,0,0,1,0,28,1,0,5362
라사0112,0,0,0,0,0,2,0,0,0,91,1,0,5363
다사9610,0,0,0,0,0,2,0,0,0,151,1,0,5364
다사3277,0,0,0,0,0,0,0,0,0,12,1,0,5365
다사8107,0,0,0,0,0,0,0,0,0,67,1,0,5366
다바7588,0,0,0,0,3,4,0,1,8,793,1,0,5367
다사9743,0,0,0,0,2,4,0,1,92,1786,1,0,5368
다사2979,0,0,0,0,0,8,0,0,0,96,1,0,5369
라사2149,0,0,0,0,0,4,0,0,0,99,1,0,5370
다사2910,0,0,0,0,0,0,0,0,0,74,1,0,5371
다사6396,0,0,0,0,0,0,0,0,0,0,1,0,5372
다사6409,0,0,0,0,3,7,0,4,220,2325,1,0,5373
다사5682,0,0,0,0,0,6,0,0,0,62,1,0,5374
라사0175,0,0,0,0,0,0,0,0,0,0,1,0,5375
다사3430,0,0,0,0,0,2,0,0,0,25,1,0,5376
다사6474,0,0,0,0,0,2,0,0,0,54,1,0,5377
다사8709,0,0,0,0,0,1,0,0,0,104,1,0,5378
다사5189,0,0,0,0,0,0,0,0,0,8,1,0,5379
다사7330,0,0,0,0,0,0,0,0,0,14,1,0,5380
다사6682,0,0,0,0,0,4,0,0,0,33,1,0,5381
라사0265,0,0,0,0,0,3,0,2,0,35,1,0,5382
다사7672,0,0,0,0,3,3,0,0,0,211,1,0,5383
다사6917,0,0,0,0,0,3,0,0,10,508,1,0,5384
라사0512,0,0,0,0,0,1,0,0,0,63,1,0,5385
라사0435,0,0,0,0,0,0,0,0,0,83,1,0,5386
다바7979,0,0,0,0,0,0,0,0,0,11,1,0,5387
다사6994,0,0,0,0,0,0,0,0,0,57,1,0,5388
다사4711,0,0,0,0,0,2,0,0,0,36,1,0,5389
다사7184,0,0,0,0,0,2,0,0,0,150,1,0,5390
다사8930,0,0,0,0,0,0,0,0,0,198,1,0,5391
다사2416,0,0,0,0,0,2,0,0,0,87,1,0,5392
라사2148,0,0,0,0,0,2,0,0,0,15,1,0,5393
다사1913,0,0,0,0,0,0,0,0,7,251,1,0,5394
다사9317,0,0,0,0,0,0,0,0,0,47,1,0,5395
라사0483,0,0,0,0,0,0,0,0,0,45,1,0,5396
다아5804,0,0,0,0,0,1,0,0,0,33,1,0,5397
다사9924,0,0,0,0,0,0,0,0,9,119,1,0,5398
다바9293,0,0,0,0,0,2,0,0,0,31,1,0,5399
다사4625,0,0,0,0,0,5,0,0,0,11,1,0,5400
라사0355,0,0,0,0,0,3,0,0,0,110,1,0,5401
다사9727,0,0,0,0,0,2,0,0,0,121,1,0,5402
라사1533,0,0,0,0,0,2,0,1,0,57,1,0,5403
다사5173,0,0,0,0,0,0,0,0,0,0,1,0,5404
다사4394,0,0,0,0,0,0,0,0,0,7,1,0,5405
다아6111,0,0,0,0,0,0,0,0,0,98,1,0,5406
다바5588,0,0,0,0,0,2,0,0,0,86,1,0,5407
다사5608,0,0,0,0,0,6,0,0,0,171,1,0,5408
다아8105,0,0,0,0,0,0,0,0,0,0,1,0,5409
다사3571,0,0,0,0,0,2,0,0,0,0,1,0,5410
다사7691,0,0,0,0,0,1,0,0,0,70,1,0,5411
라사1447,0,0,0,0,0,2,0,0,0,141,1,0,5412
다사3810,0,0,0,0,0,0,0,0,0,75,1,0,5413
다바4780,0,0,0,0,2,5,0,0,6,533,1,0,5414
다사4671,0,0,0,0,0,4,0,1,0,205,1,0,5415
다사9549,0,0,0,0,0,0,0,0,0,56,1,0,5416
다아8200,0,0,0,0,0,2,0,0,0,104,1,0,5417
다사7703,0,0,0,0,0,0,0,0,0,34,1,0,5418
다사9022,0,0,0,0,0,6,0,0,0,495,1,0,5419
라사1217,0,0,0,0,2,8,0,2,43,1010,1,0,5420
라사1224,0,0,0,0,1,7,0,1,6,239,1,0,5421
다사4308,0,0,0,0,0,2,0,0,0,118,1,0,5422
라사1946,0,0,0,0,0,0,0,0,0,0,1,0,5423
다사8944,0,0,0,0,0,2,0,0,0,27,1,0,5424
다사5896,0,0,0,0,0,0,0,0,0,37,1,0,5425
라사2549,0,0,0,0,0,0,0,0,0,0,1,0,5426
다사8976,0,0,0,0,0,0,0,0,0,14,1,0,5427
다아5801,0,0,0,0,0,0,0,0,0,0,1,0,5428
다사7906,0,0,0,0,0,0,0,0,0,0,1,0,5429
다바7789,0,0,0,0,0,2,0,0,0,110,1,0,5430
다아8809,0,0,0,0,0,0,0,0,0,37,1,0,5431
다사9214,0,0,0,0,0,0,0,0,0,46,1,0,5432
라사0836,0,0,0,0,0,7,0,0,0,147,1,0,5433
라사1350,0,0,0,0,0,0,0,0,0,77,1,0,5434
다사3076,0,0,0,0,0,0,0,0,0,279,1,0,5435
다바9895,0,0,0,0,0,0,0,0,0,31,1,0,5436
다사8233,0,0,0,0,0,2,0,0,0,194,1,0,5437
다사3609,0,1,0,0,4,6,0,0,0,606,1,0,5438
다아7616,0,0,0,0,0,0,0,0,0,0,1,0,5439
다사6288,0,0,0,0,0,5,0,1,0,335,1,0,5440
다사4194,0,0,0,0,0,7,0,0,0,329,1,0,5441
다사5777,0,0,0,0,0,1,0,0,0,164,1,0,5442
다사8271,0,0,0,0,0,2,0,0,0,179,1,0,5443
다바6896,0,0,0,0,0,6,0,0,0,75,1,0,5444
다바6990,0,0,0,0,0,0,0,0,0,135,1,0,5445
다사4637,0,0,0,0,0,19,0,2,46,686,1,0,5446
다바7686,0,0,0,0,0,2,0,2,0,139,1,0,5447
라사1532,0,0,0,0,0,6,0,0,0,45,1,0,5448
라사1405,0,0,0,0,0,0,0,0,0,58,1,0,5449
다사8887,0,0,0,0,0,2,0,0,0,67,1,0,5450
다바8594,0,0,0,0,0,3,0,0,0,163,1,0,5451
다사6295,0,0,0,0,0,0,0,0,7,172,1,0,5452
라사1039,0,0,0,0,0,0,0,0,0,103,1,0,5453
다사9028,0,0,0,0,0,6,0,0,0,107,1,0,5454
다사3979,0,0,0,0,0,3,0,0,0,80,1,0,5455
다사9809,0,0,0,0,0,3,0,0,0,165,1,0,5456
라사1139,0,0,0,0,0,2,0,0,0,54,1,0,5457
다사5099,0,0,0,0,0,0,0,0,0,20,1,0,5458
다사6996,0,0,0,0,0,0,0,0,0,39,1,0,5459
다사2414,0,0,0,0,0,0,0,0,0,0,1,0,5460
다바3794,0,0,0,0,5,3,0,0,0,135,1,0,5461
라사2037,0,0,0,0,0,0,0,0,0,43,1,0,5462
다아6005,0,0,0,0,0,5,0,0,0,82,1,0,5463
다아6309,0,0,0,0,0,4,0,0,0,115,1,0,5464
다사9537,0,0,0,0,0,0,0,0,0,16,1,0,5465
다사8620,0,0,0,0,0,0,0,0,0,254,1,0,5466
다사4209,0,0,0,0,1,5,0,0,22,550,1,0,5467
다사8424,0,0,0,0,0,0,0,0,0,16,1,0,5468
다사2057,0,0,0,0,0,4,0,0,0,85,1,0,5469
다사7645,0,0,0,0,0,2,0,1,15,280,1,0,5470
다사8540,0,0,0,0,0,1,0,0,0,138,1,0,5471
다사9146,0,0,0,0,0,4,1,1,34,930,1,0,5472
다사3423,0,0,0,0,0,14,0,0,0,22,1,0,5473
다바5294,0,0,0,0,1,8,0,0,0,324,1,0,5474
다사6588,0,0,0,0,0,4,0,1,0,65,1,0,5475
다사4261,0,0,0,0,0,6,1,0,20,1164,1,0,5476
다사7177,0,0,0,0,0,0,0,0,0,0,1,0,5477
라사1650,0,0,0,0,0,2,0,0,0,77,1,0,5478
다바6383,0,0,0,0,0,5,0,0,0,210,1,0,5479
라사1057,0,0,0,0,0,0,0,0,0,0,1,0,5480
다아5610,0,0,0,0,0,4,0,0,0,267,1,0,5481
다아7901,0,0,0,0,0,0,0,0,0,22,1,0,5482
다사6202,0,0,0,0,5,19,0,2,30,1421,1,0,5483
다사4155,0,0,0,0,0,2,0,0,0,32,1,0,5484
다사5115,0,0,0,0,2,3,0,8,393,6613,1,0,5485
다사9126,0,0,0,0,0,0,0,0,0,48,1,0,5486
다사8710,0,0,0,0,0,1,0,0,0,159,1,0,5487
다사9202,0,0,0,0,1,1,0,0,0,147,1,0,5488
다아7513,0,0,0,0,0,0,0,0,0,0,1,0,5489
다사4017,0,0,0,0,0,0,0,0,0,0,1,0,5490
다사6334,0,0,0,0,0,13,0,0,0,64,1,0,5491
다바5488,0,0,0,0,0,2,0,0,0,6,1,0,5492
다사9405,0,0,0,0,0,0,0,0,0,0,1,0,5493
다사6793,0,0,0,0,0,2,0,0,0,84,1,0,5494
다사5540,0,0,0,0,0,0,0,0,0,81,1,0,5495
라사1343,0,0,0,0,0,4,0,0,0,107,1,0,5496
다바5596,0,0,0,0,0,0,0,0,0,7,1,0,5497
다사7262,0,0,0,0,2,0,0,2,64,2319,1,0,5498
다사9882,0,0,0,0,0,2,0,0,0,67,1,0,5499
다바7689,0,0,0,0,0,0,0,0,0,8,1,0,5500
다사8255,0,0,0,0,0,0,0,0,0,29,1,0,5501
다사8728,0,0,0,0,0,0,0,0,0,74,1,0,5502
라사2044,0,0,0,0,0,0,0,0,0,21,1,0,5503
라사2040,0,0,0,0,0,2,0,0,0,80,1,0,5504
라사2051,0,0,0,0,0,0,0,0,0,23,1,0,5505
라사0230,0,0,0,0,0,0,0,0,0,86,1,0,5506
다사8667,0,0,0,0,0,0,0,0,0,27,1,0,5507
다사6623,0,0,0,0,0,3,0,1,50,1332,1,0,5508
다아4906,0,0,0,0,0,0,0,0,0,46,1,0,5509
다사6679,0,0,0,0,0,0,0,0,0,0,1,0,5510
다사7254,0,0,0,0,0,0,0,0,0,11,1,0,5511
다사7400,0,0,0,0,0,4,0,0,0,212,1,0,5512
다사9761,0,0,0,0,0,2,0,0,0,60,1,0,5513
라사0828,0,0,0,0,0,0,0,0,0,63,1,0,5514
다사7075,0,0,0,0,0,0,0,0,6,291,1,0,5515
라사1827,0,0,0,0,0,2,0,0,0,19,1,0,5516
다사8169,0,0,0,0,0,0,0,0,0,48,1,0,5517
다사9052,0,0,0,0,0,0,0,0,0,36,1,0,5518
다사6126,0,0,0,0,0,3,0,1,66,1510,1,0,5519
라사1130,0,0,0,0,0,0,0,0,0,31,1,0,5520
다바7791,0,0,0,0,2,6,0,0,0,328,1,0,5521
다사3456,0,0,0,0,0,4,0,2,6,225,1,0,5522
다사3354,0,0,0,0,0,0,0,0,0,15,1,0,5523
다사2670,0,0,0,0,0,0,0,0,0,0,1,0,5524
다사7343,0,0,0,0,0,0,0,0,0,6,1,0,5525
다사5289,0,0,0,0,0,8,0,0,0,178,1,0,5526
다사3608,0,0,0,0,0,1,0,0,0,75,1,0,5527
라사0912,0,0,0,0,0,0,0,0,0,0,1,0,5528
다사4270,0,0,0,0,1,3,0,1,126,3422,1,0,5529
다사4762,0,0,0,0,2,0,0,0,0,112,1,0,5530
다사6504,0,0,0,0,0,1,0,0,0,60,1,0,5531
다사8687,0,0,0,0,0,0,0,0,0,775,1,0,5532
다사3387,0,0,0,0,0,2,0,0,0,0,1,0,5533
다사4620,0,0,0,0,0,3,0,0,0,32,1,0,5534
다사9013,0,0,0,0,0,3,0,0,0,113,1,0,5535
다바8283,0,0,0,0,0,0,0,0,0,0,1,0,5536
다사8738,0,0,0,0,0,0,0,0,0,67,1,0,5537
다바7595,0,0,0,0,0,1,0,0,0,71,1,0,5538
다사2216,0,0,0,0,0,0,0,0,0,58,1,0,5539
다사1669,0,0,0,0,1,6,0,2,12,610,1,0,5540
다사6497,0,0,0,0,0,4,0,0,0,17,1,0,5541
다사4180,0,0,0,0,0,1,0,0,0,468,1,0,5542
다사2371,0,0,0,0,0,2,0,0,0,254,1,0,5543
다사7766,0,0,0,0,0,6,0,0,0,94,1,0,5544
다사9424,0,1,0,0,2,6,0,1,83,1045,1,0,5545
라사0633,0,0,0,0,0,0,0,0,0,36,1,0,5546
다사4899,0,0,0,0,0,2,0,1,0,235,1,0,5547
다사6279,0,0,0,0,0,3,0,0,0,128,1,0,5548
라사0958,0,0,0,0,0,1,0,0,0,17,1,0,5549
다사9737,0,0,0,0,0,0,0,0,0,19,1,0,5550
다사7998,0,0,0,0,0,0,0,0,0,82,1,0,5551
다바7893,0,0,0,0,0,4,0,0,0,133,1,0,5552
다사8656,0,1,0,0,2,8,0,1,19,750,1,0,5553
다사3636,0,0,0,0,0,2,0,0,0,134,1,0,5554
다사8227,0,0,0,0,0,0,0,0,0,42,1,0,5555
다아6307,0,0,0,0,0,1,0,0,0,70,1,0,5556
다사5272,0,0,0,0,0,2,0,0,0,31,1,0,5557
다사7016,0,0,0,0,2,5,0,2,63,2194,1,0,5558
다사9209,0,0,0,0,0,0,0,0,0,6,1,0,5559
다사7401,0,0,0,0,1,4,0,0,0,134,1,0,5560
다사9560,0,0,0,0,0,0,0,0,0,0,1,0,5561
라사0586,0,0,0,0,0,0,0,0,0,7,1,0,5562
라사0592,0,0,0,0,0,6,0,0,0,47,1,0,5563
다바7682,0,0,0,0,0,1,0,0,7,232,1,0,5564
다사8007,0,0,0,0,0,0,0,0,0,27,1,0,5565
다사4401,0,0,0,0,6,7,0,1,0,117,1,0,5566
다사3431,0,0,0,0,0,8,0,0,0,157,1,0,5567
다사2263,0,0,0,0,0,4,0,2,0,101,1,0,5568
다사9048,0,0,0,0,0,0,0,0,0,39,1,0,5569
다사2565,0,0,0,0,0,0,0,0,0,40,1,0,5570
다사8247,0,0,0,0,0,4,0,0,0,73,1,0,5571
다사4494,0,0,0,0,0,2,0,0,0,7,1,0,5572
다바5790,0,0,0,0,0,0,0,0,0,67,1,0,5573
다바5089,0,0,0,0,0,2,0,0,0,142,1,0,5574
라사0526,0,0,0,0,0,5,0,0,0,70,1,0,5575
다바8798,0,0,0,0,0,1,0,0,0,118,1,0,5576
다사3820,0,0,0,0,0,0,0,0,0,35,1,0,5577
다사7135,0,0,0,0,0,4,0,0,0,42,1,0,5578
라사1747,0,0,0,0,0,0,0,0,0,0,1,0,5579
다사8685,0,0,0,0,0,0,0,0,0,86,1,0,5580
다사3774,0,0,0,0,0,8,0,0,0,311,1,0,5581
다사5830,0,0,0,0,0,0,0,0,0,22,1,0,5582
다사9714,0,0,0,0,0,2,0,2,8,212,1,0,5583
라사0088,0,0,0,0,0,4,0,0,0,68,1,0,5584
라사0389,0,0,0,0,0,0,0,0,0,15,1,0,5585
라사0692,0,0,0,0,0,0,0,0,0,37,1,0,5586
다사5771,0,0,0,0,2,6,0,0,35,1082,1,0,5587
다사4398,0,0,0,0,0,0,0,0,0,20,1,0,5588
다사2164,0,0,0,0,1,4,0,0,43,1252,1,0,5589
라사1047,0,0,0,0,0,2,0,1,17,375,1,0,5590
다바6793,0,0,0,1,4,9,0,1,122,1876,1,0,5591
다아4702,0,0,0,0,0,0,0,0,0,51,1,0,5592
다사3210,0,0,0,0,0,4,0,0,0,219,1,0,5593
다바3394,0,0,0,0,0,0,0,0,0,14,1,0,5594
다사8920,0,0,0,0,1,2,0,0,0,219,1,0,5595
다사9883,0,0,0,0,0,6,0,0,0,89,1,0,5596
다사9436,0,0,0,0,0,0,0,0,0,28,1,0,5597
다사4504,0,0,0,0,0,2,0,0,0,56,1,0,5598
다사3325,0,0,0,0,0,5,0,0,0,45,1,0,5599
다사8116,0,0,0,0,0,0,0,0,0,9,1,0,5600
다아5600,0,0,0,0,0,0,0,0,0,8,1,0,5601
다바5091,0,0,0,0,2,6,0,0,0,136,1,0,5602
다사4077,0,0,0,0,0,0,0,0,0,38,1,0,5603
다사5470,0,0,0,0,1,0,0,0,0,96,1,0,5604
다바7393,0,0,0,0,0,0,0,0,0,35,1,0,5605
다아6004,0,0,0,0,0,0,0,0,0,0,1,0,5606
다바5987,0,0,0,0,0,0,0,1,0,193,1,0,5607
다사5588,0,0,0,0,0,1,0,0,0,90,1,0,5608
다사6893,0,0,0,0,0,0,0,0,0,0,1,0,5609
다바5982,0,0,0,0,0,8,0,0,0,110,1,0,5610
다사7765,0,0,0,0,0,0,0,0,0,56,1,0,5611
라사0034,0,0,0,0,0,7,0,0,0,104,1,0,5612
다사3409,0,0,0,0,1,8,0,0,0,263,1,0,5613
다사3913,0,0,0,0,3,8,0,0,0,356,1,0,5614
다아5704,0,0,0,0,0,0,0,0,0,0,1,0,5615
다사9757,0,0,0,0,0,0,0,0,0,0,1,0,5616
다바9997,0,0,0,0,0,0,0,0,0,46,1,0,5617
다바4197,0,0,0,0,0,0,0,0,0,239,1,0,5618
라바0594,0,0,0,0,0,0,0,0,0,21,1,0,5619
라사1351,0,0,0,0,0,0,0,0,0,59,1,0,5620
다사5992,0,0,0,0,0,0,0,0,0,115,1,0,5621
다사9078,0,0,0,0,0,0,0,0,0,14,1,0,5622
다사3027,0,0,0,0,1,13,0,0,0,67,1,0,5623
다사7613,0,0,0,0,0,4,0,0,8,188,1,0,5624
다사6306,0,0,0,0,1,7,0,1,58,724,1,0,5625
라사0322,0,0,0,0,0,3,0,0,0,144,1,0,5626
다바8787,0,0,0,0,0,0,0,0,0,10,1,0,5627
다바5896,0,0,0,0,0,5,0,0,0,256,1,0,5628
다사4863,0,0,0,0,0,4,0,0,0,98,1,0,5629
다바4091,0,0,0,0,0,0,0,0,0,0,1,0,5630
라사0927,0,0,0,0,0,1,0,0,0,167,1,0,5631
라사1831,0,0,0,0,0,0,0,0,0,31,1,0,5632
다바9499,0,0,0,0,0,5,0,1,0,237,1,0,5633
라사1134,0,0,0,0,0,0,0,0,0,24,1,0,5634
다사3973,0,0,0,0,1,3,0,0,0,251,1,0,5635
다사3208,0,0,0,0,0,2,0,0,0,109,1,0,5636
라사1643,0,0,0,0,0,0,0,0,0,7,1,0,5637
다사4440,0,4,0,1,9,20,0,28,777,20819,1,0,5638
다바8396,0,0,0,0,0,0,0,0,0,26,1,0,5639
라사0803,0,0,0,0,0,2,0,0,0,77,1,0,5640
라사0521,0,0,0,0,0,0,0,0,0,70,1,0,5641
라사1928,0,0,0,0,0,7,0,0,0,56,1,0,5642
다아6006,0,0,0,0,0,6,0,0,0,41,1,0,5643
다사7490,0,0,0,0,1,6,0,0,0,392,1,0,5644
다바9590,0,0,0,0,0,0,0,0,0,26,1,0,5645
다사6298,0,0,0,0,0,7,0,0,8,231,1,0,5646
다사7170,0,0,0,0,0,0,0,1,0,70,1,0,5647
다사7528,0,0,0,0,1,3,0,1,34,517,1,0,5648
라사0921,0,0,0,0,0,0,0,0,0,47,1,0,5649
다사8055,0,0,0,0,0,0,0,0,0,45,1,0,5650
다사6540,0,0,0,0,2,3,0,0,10,399,1,0,5651
다사4728,0,0,0,0,0,0,0,0,0,0,1,0,5652
다사6414,0,0,0,0,1,8,0,0,13,344,1,0,5653
다사9830,0,0,0,0,0,1,0,0,0,0,1,0,5654
라사2053,0,0,0,0,0,0,0,0,0,46,1,0,5655
다바8687,0,0,0,0,0,7,0,0,0,111,1,0,5656
라사0456,0,0,0,0,0,0,0,0,0,6,1,0,5657
다사9228,0,0,0,0,0,1,0,0,0,80,1,0,5658
라사2334,0,0,0,0,0,0,0,0,0,93,1,0,5659
라사1348,0,0,0,0,0,0,0,0,0,0,1,0,5660
다사3329,0,0,0,0,0,3,0,0,0,165,1,0,5661
다사9950,0,0,0,0,0,0,0,0,0,0,1,0,5662
다사4046,0,0,0,0,0,1,0,0,0,129,1,0,5663
다사7291,0,0,0,0,0,0,0,0,0,54,1,0,5664
라사1137,0,0,0,0,0,0,0,0,0,75,1,0,5665
다사1813,0,0,0,0,0,2,0,1,0,21,1,0,5666
다사8305,0,0,0,0,0,4,0,0,0,124,1,0,5667
다바8087,0,0,0,0,0,3,0,0,0,247,1,0,5668
라사1840,0,0,0,0,0,0,0,0,0,38,1,0,5669
라사0207,0,0,0,0,0,0,0,0,0,0,1,0,5670
다사7933,0,1,0,0,7,3,0,3,500,5971,1,0,5671
다사7776,0,0,0,0,0,0,0,0,0,73,1,0,5672
다바7583,0,0,0,0,0,1,0,0,0,150,1,0,5673
다사4137,0,0,0,0,1,4,0,0,9,357,1,0,5674
다사7627,0,0,0,0,0,2,0,1,6,289,1,0,5675
다아5008,0,0,0,0,0,0,0,0,0,0,1,0,5676
라사0637,0,0,0,0,0,2,0,0,0,153,1,0,5677
다바9693,0,0,0,0,0,0,0,0,0,18,1,0,5678
다사4120,0,0,0,0,0,2,0,1,19,546,1,0,5679
다사4632,0,0,0,0,0,2,0,0,0,0,1,0,5680
다사8016,0,0,0,0,0,1,0,2,0,18,1,0,5681
다사6331,0,0,0,0,0,1,0,1,9,212,1,0,5682
라사0215,0,0,0,0,0,5,0,0,6,311,1,0,5683
다사9867,0,0,0,0,0,2,0,0,0,20,1,0,5684
다사5078,0,0,0,0,0,0,0,0,0,16,1,0,5685
다사7479,0,0,0,0,0,2,0,0,0,93,1,0,5686
라사2042,0,0,0,0,0,2,0,0,0,55,1,0,5687
라사0810,0,0,0,0,0,0,0,0,0,15,1,0,5688
다사6770,0,0,0,0,0,0,0,0,0,61,1,0,5689
다사8251,0,0,0,0,0,0,0,0,0,20,1,0,5690
다사9663,0,0,0,0,0,2,0,0,0,76,1,0,5691
다사6431,0,0,0,0,3,5,0,0,15,308,1,0,5692
다사5914,0,0,0,0,2,5,0,4,277,4082,1,0,5693
다사9112,0,0,0,0,0,3,0,0,0,147,1,0,5694
다바4685,0,0,0,0,0,2,0,0,0,188,1,0,5695
다사7797,0,0,0,0,0,2,0,0,0,170,1,0,5696
다사9173,0,0,0,0,0,2,0,0,0,75,1,0,5697
다사4074,0,0,0,0,1,8,0,1,7,478,1,0,5698
다사4974,0,0,0,0,0,0,0,0,0,0,1,0,5699
다사7839,0,0,0,0,0,2,0,0,0,29,1,0,5700
다사8073,0,0,0,0,0,8,0,0,0,107,1,0,5701
라사1118,0,0,0,0,0,2,0,1,0,179,1,0,5702
라사2339,0,0,0,0,0,2,0,0,0,46,1,0,5703
라사0387,0,0,0,0,0,0,0,0,0,54,1,0,5704
다사1661,0,0,0,0,0,6,0,1,12,464,1,0,5705
다사8466,0,0,0,0,1,4,0,1,0,96,1,0,5706
다사6726,0,0,0,0,1,3,0,1,42,1506,1,0,5707
